True,Pred
2371.14013671875,2796.844482421875
1963.7491455078125,2399.745849609375
2196.809814453125,2225.759521484375
3220.940185546875,3309.4052734375
2725.7978515625,3108.896484375
2380.446044921875,2516.432861328125
1781.6295166015625,2651.614501953125
2860.974609375,2837.9501953125
1984.7735595703125,2244.197021484375
3298.4892578125,3141.925048828125
2740.963134765625,3057.987548828125
2559.53271484375,3126.044677734375
3484.744873046875,4122.453125
1328.742919921875,1876.1517333984375
2328.26416015625,2661.639892578125
2210.32080078125,2529.066650390625
2473.3671875,2400.01025390625
3241.7578125,3295.023681640625
2107.2666015625,2358.30419921875
2436.419189453125,2728.125
6076.46923828125,5726.6640625
3440.490234375,3467.640869140625
1950.3072509765625,2527.590087890625
2678.717041015625,2698.767578125
3126.36474609375,3704.843994140625
5257.13720703125,4603.720703125
1762.741943359375,2156.534912109375
4129.81494140625,4115.853515625
2274.496826171875,2513.292236328125
3227.5576171875,3429.503662109375
1949.6868896484375,2346.178466796875
2734.4833984375,3167.271728515625
3397.68310546875,3631.2705078125
2798.521728515625,2879.651123046875
4845.1279296875,4461.830078125
2911.01953125,3124.145263671875
2439.521240234375,2793.072509765625
2706.7724609375,3089.23779296875
2140.6298828125,2558.091552734375
1618.741943359375,2142.120361328125
2853.52978515625,3245.097900390625
3313.378662109375,3700.748779296875
2670.858642578125,2874.846435546875
3359.839111328125,3568.09814453125
4908.75244140625,5060.8935546875
6093.0126953125,5375.0751953125
3596.89794921875,3735.302978515625
1614.537109375,1751.173583984375
2563.1171875,2721.718017578125
2849.1181640625,2828.74365234375
2254.989013671875,2357.716552734375
1970.9180908203125,2530.3955078125
3315.032958984375,3759.553466796875
1674.9219970703125,1994.7125244140625
3150.90478515625,2975.247314453125
2890.40869140625,2839.224853515625
2488.601318359375,2622.11376953125
2653.07421875,2858.6416015625
2354.45849609375,3141.874267578125
2033.09521484375,2479.37939453125
7731.33154296875,7886.35107421875
3174.41064453125,3416.66943359375
4684.1015625,5045.9775390625
1467.572998046875,1914.2506103515625
2183.161376953125,2673.255859375
2901.43798828125,3233.08447265625
2762.814697265625,2897.961669921875
2981.399658203125,3528.512451171875
2355.010009765625,2483.955322265625
2704.35986328125,3218.849609375
3258.16357421875,3479.074951171875
4887.107421875,4264.38818359375
4105.7578125,4617.1982421875
3421.947265625,3251.225830078125
959.6782836914062,1333.2816162109375
2103.33740234375,2661.205810546875
2286.077392578125,2590.666015625
7662.537109375,7424.88818359375
4265.8876953125,3994.99462890625
2701.1201171875,3143.470458984375
2691.67626953125,2761.705322265625
1587.5155029296875,1744.892578125
2701.671630859375,2795.347412109375
3791.907958984375,3651.289306640625
2451.23974609375,3142.156005859375
3202.53515625,3281.972900390625
2883.032958984375,3043.543701171875
4755.791015625,4466.08642578125
4454.76318359375,4897.0244140625
3129.259765625,4387.935546875
3316.549560546875,3463.208984375
3184.888427734375,3654.281494140625
3139.737548828125,3388.401611328125
2531.68408203125,2775.990478515625
3035.718505859375,3019.05126953125
3254.234619140625,3647.151123046875
3207.911865234375,3170.020263671875
1972.9171142578125,2172.555908203125
3861.1162109375,3542.789306640625
3873.868896484375,3952.51123046875
1587.1019287109375,1676.8243408203125
3072.873046875,3510.06591796875
4081.2177734375,3936.828369140625
1936.2451171875,2162.890869140625
3641.63525390625,4104.3779296875
1504.1761474609375,1984.0067138671875
2049.983642578125,2347.191162109375
2180.404052734375,2630.01513671875
2701.809326171875,3080.899658203125
3266.435546875,3668.677734375
4232.38671875,4334.51611328125
1220.2431640625,1556.0731201171875
3704.501708984375,3366.815185546875
2466.956298828125,2653.474853515625
4647.91162109375,4961.46728515625
3925.499267578125,3911.095947265625
4671.41796875,4187.7255859375
3040.957275390625,3106.3818359375
3363.423583984375,3750.0087890625
2160.965087890625,2747.6533203125
3911.161376953125,4053.934814453125
3693.954833984375,3579.0087890625
7231.22607421875,6877.37451171875
3149.112548828125,3142.0185546875
3364.664306640625,3852.526123046875
1913.4283447265625,2192.093505859375
2033.715576171875,2651.674072265625
2185.43603515625,2555.698974609375
2704.084228515625,2799.528076171875
2202.324462890625,2498.994140625
2118.089111328125,2645.44921875
2689.19482421875,3196.034912109375
2653.9013671875,2788.633056640625
2055.498291015625,2398.2998046875
3317.9970703125,3347.8544921875
5199.92333984375,5251.9619140625
5478.6865234375,5372.4072265625
2385.615966796875,2906.476806640625
2028.545654296875,2303.936279296875
3689.060791015625,3237.045654296875
3268.779296875,3559.031982421875
4061.985595703125,4300.525390625
7735.7431640625,7365.74169921875
2405.054931640625,2970.15625
2521.8955078125,2687.043212890625
1689.2598876953125,2427.0029296875
2520.65478515625,2939.453125
672.8501586914062,702.559326171875
3211.220703125,3652.980224609375
1729.447509765625,2091.572021484375
1781.4915771484375,1991.82177734375
2805.48388671875,2936.582763671875
2056.1875,1983.2972412109375
3401.956787109375,3259.010009765625
2276.2890625,2547.061279296875
1473.2254638671875,1813.6260986328125
1741.5107421875,1902.9351806640625
2144.1455078125,2216.480712890625
3328.957275390625,3588.957763671875
1910.11962890625,2189.72705078125
959.2647094726562,1420.9161376953125
1638.939208984375,1523.8350830078125
1647.48681640625,2060.995849609375
5355.29736328125,5024.96826171875
2380.446044921875,2855.4658203125
2142.353271484375,2966.66943359375
1814.923828125,2072.888916015625
3821.686767578125,4182.08740234375
1817.5433349609375,2078.86376953125
2045.2962646484375,2531.055419921875
2489.497314453125,2596.666259765625
3380.794677734375,3606.63134765625
2923.97900390625,3321.712158203125
3074.044921875,3642.059326171875
1587.3087158203125,1969.801025390625
2976.78125,3207.61279296875
2345.979736328125,2407.574951171875
4115.890625,4181.6806640625
2961.68505859375,4053.759521484375
2608.888427734375,2865.560302734375
2549.951171875,2872.898193359375
2327.988525390625,2857.822998046875
4379.83349609375,5024.8935546875
2221.005126953125,2466.53662109375
2517.552734375,2735.699951171875
2637.357666015625,2980.175537109375
2693.054931640625,3046.74072265625
1666.7879638671875,1975.6964111328125
2718.9736328125,2599.6796875
3348.12060546875,3453.749755859375
1537.401611328125,1795.6407470703125
3127.743408203125,3548.08447265625
2489.566162109375,2936.875732421875
2468.6796875,2944.0791015625
2504.938232421875,3486.455322265625
3924.60302734375,3785.786865234375
3673.8955078125,3849.088134765625
2359.5595703125,2728.581787109375
2417.738525390625,2646.059814453125
2050.741943359375,2278.424560546875
2584.210693359375,3187.215576171875
2791.904296875,2801.046630859375
3096.2412109375,3113.363037109375
1853.0435791015625,2185.266357421875
2333.84765625,2793.802001953125
4697.81884765625,4791.837890625
2719.04248046875,2962.818115234375
4447.86962890625,4605.556640625
2142.008544921875,2527.736572265625
3354.255615234375,3656.734130859375
2696.77734375,3076.278076171875
2656.934326171875,3155.183837890625
2719.938720703125,2401.355224609375
1593.8572998046875,1699.3719482421875
2996.013427734375,3025.72412109375
4653.0126953125,5214.29248046875
1859.7989501953125,2129.119384765625
5270.64794921875,5486.53955078125
5920.8193359375,6231.4033203125
3887.517333984375,4116.2958984375
2762.401123046875,2638.565185546875
2899.232177734375,3441.29541015625
2734.621337890625,3294.615966796875
3365.836181640625,3564.2802734375
3206.671142578125,3406.29052734375
4068.809814453125,3956.310791015625
2027.09814453125,2802.929443359375
3878.55615234375,3882.19091796875
1665.6160888671875,1901.2061767578125
2562.910400390625,2757.31787109375
2768.60498046875,2958.288818359375
1987.255126953125,2190.6669921875
1918.1158447265625,2115.78076171875
3873.248291015625,4135.8486328125
3900.68359375,4222.9775390625
2167.306884765625,2332.112060546875
1690.569580078125,2176.111083984375
2785.28662109375,2891.173095703125
2574.146484375,2549.925048828125
3150.422119140625,3031.460205078125
2024.75439453125,2516.4970703125
2010.830078125,2546.866943359375
1605.7137451171875,1732.53466796875
2009.1756591796875,1962.4825439453125
3529.688720703125,3576.879638671875
1735.99609375,2007.8963623046875
2816.2373046875,3765.583251953125
5062.541015625,4723.30859375
2957.962646484375,2807.835693359375
1339.1517333984375,1834.7425537109375
1617.29443359375,1765.382080078125
2305.24072265625,2825.596435546875
3380.174072265625,3643.728271484375
4734.42236328125,5542.46923828125
3873.73095703125,3567.963623046875
3144.493896484375,2968.373779296875
3240.034423828125,3353.307373046875
3371.14404296875,3571.69580078125
2773.29248046875,3181.886474609375
2463.92333984375,2772.5458984375
2789.353759765625,2989.263427734375
2715.113525390625,3278.24365234375
2659.209228515625,2688.826416015625
2465.853515625,2748.038330078125
2425.73486328125,2567.807861328125
2959.616943359375,2672.707275390625
5544.17236328125,5053.6689453125
3032.547607421875,3496.529296875
2474.26318359375,2551.860107421875
2596.204833984375,2868.583740234375
4647.015625,4669.62255859375
2649.62744140625,2895.160400390625
3336.60888671875,3772.844482421875
2610.473876953125,2795.788818359375
1621.7060546875,2120.900390625
3392.9267578125,3215.841064453125
1920.1148681640625,2468.656005859375
2582.55615234375,2730.030029296875
3441.7998046875,3808.154541015625
2644.595458984375,2772.762451171875
2629.912841796875,3176.193603515625
2610.61181640625,2797.654052734375
3761.9912109375,4004.218994140625
1835.6724853515625,2113.506591796875
1558.426025390625,2050.24560546875
3348.46533203125,3245.2353515625
2739.515625,3534.471923828125
3192.1953125,3401.783935546875
2546.50439453125,2649.304443359375
2155.036865234375,2281.496337890625
3828.51123046875,3888.348876953125
2925.426513671875,3042.388916015625
1126.012451171875,1391.585693359375
2258.297607421875,2400.358642578125
2514.450927734375,3730.670654296875
4648.39453125,4551.33935546875
2675.890869140625,2954.591552734375
3258.50830078125,3334.316162109375
3004.1474609375,3266.10107421875
2626.53515625,2765.679931640625
4269.955078125,4345.55859375
3209.7041015625,3721.940673828125
6388.11279296875,5471.65234375
2547.745361328125,2688.988037109375
3703.053955078125,3521.583984375
2998.494873046875,3298.371337890625
4171.6572265625,4114.1962890625
3762.74951171875,3493.466064453125
3755.58056640625,3737.118896484375
3267.331787109375,3244.678466796875
2438.762939453125,2378.061279296875
2656.176025390625,2753.114013671875
1483.082763671875,1746.7545166015625
3349.29248046875,3679.59521484375
2175.371826171875,2277.411376953125
3371.695556640625,3565.086669921875
1150.5523681640625,1661.8050537109375
3323.51171875,3462.232666015625
3401.405517578125,3555.59765625
2627.29345703125,3040.664306640625
5519.5634765625,5881.22802734375
2832.02294921875,3011.432861328125
2681.33642578125,2957.219970703125
9041.6005859375,2814.978271484375
2553.466796875,2673.42822265625
1760.12255859375,2302.687255859375
3068.668212890625,3501.5439453125
2284.698974609375,2721.933837890625
2644.31982421875,3330.871337890625
3403.886962890625,3531.992919921875
1958.51025390625,2638.76123046875
4066.1904296875,3798.256103515625
2159.93115234375,2555.75732421875
4282.50048828125,4709.0634765625
2408.915283203125,3051.772216796875
3811.278076171875,4043.24267578125
2232.379150390625,2495.289794921875
2581.3154296875,3274.386474609375
2931.63037109375,3235.189697265625
3091.416015625,3351.086181640625
4251.2744140625,4267.658203125
1520.4442138671875,1996.705078125
2824.4404296875,3011.018798828125
1846.2880859375,2265.405517578125
2279.4599609375,2533.1064453125
2657.96826171875,2922.406005859375
2850.35888671875,3065.90283203125
2902.403076171875,3485.51220703125
2054.1884765625,2245.986083984375
3162.278564453125,3292.11279296875
1639.6973876953125,1795.4337158203125
4126.919921875,3671.22021484375
2496.80419921875,2443.0068359375
3334.885498046875,3251.21923828125
2593.9990234375,2777.48388671875
3349.7060546875,3323.09375
2162.06787109375,2533.155517578125
1916.9439697265625,2494.605224609375
4898.27490234375,5123.2509765625
3172.204833984375,3472.76416015625
1994.1483154296875,2534.03173828125
5800.39453125,5098.3232421875
2204.668212890625,2477.750732421875
2448.206787109375,2856.717041015625
3473.302001953125,3613.602294921875
3598.828125,3704.037109375
3094.104248046875,4152.5390625
2720.55908203125,2844.373779296875
2028.132080078125,2184.236572265625
3026.826171875,3048.43017578125
2826.646240234375,2967.312744140625
2260.158935546875,2466.913330078125
4071.77392578125,4594.318359375
2029.166015625,2194.041015625
2765.7099609375,3030.837158203125
2442.41650390625,2606.760498046875
1963.886962890625,2389.773681640625
2420.35791015625,3072.560791015625
3220.595458984375,3325.68896484375
3179.51171875,3381.949462890625
4529.34814453125,4545.10791015625
2181.300048828125,2551.775146484375
2546.918212890625,2609.296142578125
3174.962158203125,3759.023681640625
2503.008056640625,2694.5166015625
4229.9052734375,4343.212890625
1654.1043701171875,2199.17822265625
2089.275146484375,2418.874755859375
2126.429931640625,2404.63671875
3581.663818359375,3815.111572265625
3270.70947265625,3478.933349609375
2853.39208984375,3012.496826171875
3329.09521484375,3329.498779296875
2404.986083984375,2500.29638671875
2320.543701171875,2963.554931640625
3032.202880859375,3362.2216796875
2425.183349609375,2521.755859375
2959.41015625,3216.64697265625
4732.4228515625,4125.486328125
4334.544921875,4043.317138671875
3076.181884765625,3046.24462890625
1867.1746826171875,2352.652587890625
2946.3818359375,3076.24951171875
2100.09765625,2207.004150390625
2546.50439453125,2872.876220703125
2395.19775390625,2487.47021484375
3299.523193359375,4116.5732421875
2033.5087890625,2199.836669921875
2117.813232421875,2347.266357421875
2797.14306640625,2939.89208984375
2440.624267578125,2934.255859375
3464.478759765625,3796.350341796875
3723.38916015625,4223.14111328125
1886.8204345703125,2611.406494140625
3621.78271484375,3611.240478515625
2535.7509765625,2718.972900390625
2652.2470703125,2786.038330078125
3319.031005859375,3523.2470703125
3627.986572265625,4039.677001953125
2179.301025390625,2483.124755859375
2616.126220703125,2774.972412109375
3746.964111328125,3748.390869140625
2869.3154296875,3394.837890625
2792.80029296875,3037.822509765625
2901.713623046875,2825.648193359375
1868.277587890625,2301.409912109375
625.0799560546875,749.220458984375
2819.959716796875,3161.699462890625
1633.3555908203125,2069.730224609375
2117.813232421875,2528.466552734375
1896.7467041015625,2118.03662109375
2468.128173828125,2574.072509765625
3724.1474609375,3417.8935546875
2312.547607421875,2658.873291015625
2188.12451171875,2445.082275390625
2310.272705078125,2896.828369140625
3037.166015625,3169.128662109375
4430.0849609375,4723.0380859375
3265.53955078125,3462.831787109375
2714.56201171875,3232.382568359375
2012.07080078125,2228.492431640625
4670.65966796875,5012.21337890625
1629.426513671875,2018.5721435546875
2388.028564453125,2491.657958984375
3968.51318359375,4363.27783203125
3935.907958984375,3882.524169921875
4420.02099609375,5103.5849609375
3200.053466796875,3448.455078125
5647.01953125,5846.6220703125
3571.53076171875,4120.708984375
1803.6878662109375,2274.595947265625
2619.43505859375,3137.135009765625
2375.4140625,2794.212158203125
2498.527587890625,2732.875732421875
2363.281982421875,2648.630615234375
6615.107421875,6207.3046875
2903.299072265625,3463.899169921875
2303.58642578125,2582.618896484375
3792.183837890625,3765.138427734375
1909.499267578125,2154.5830078125
2584.1416015625,3377.233154296875
1811.0635986328125,2000.2969970703125
2958.99658203125,2992.662841796875
4650.6689453125,5133.9287109375
2710.908447265625,2672.456298828125
3271.67431640625,3485.365966796875
2051.63818359375,2225.887451171875
2868.970703125,2982.795654296875
3508.664306640625,3648.689208984375
2585.796142578125,3197.713134765625
3562.36279296875,3533.887451171875
2184.95361328125,2857.06787109375
3049.642822265625,3309.831787109375
4734.7666015625,4742.58544921875
1712.2144775390625,1834.032958984375
1698.427978515625,2600.596923828125
2218.3857421875,2389.057373046875
3252.028564453125,3614.24853515625
1620.5341796875,2278.955810546875
2850.565673828125,3215.178466796875
3461.307861328125,3675.181884765625
1987.87548828125,2228.843505859375
4384.3828125,4620.263671875
3744.89599609375,4665.08740234375
2773.0166015625,3092.321533203125
5566.2998046875,5570.642578125
1584.3446044921875,1696.111328125
2130.083251953125,2429.21728515625
2861.87060546875,2695.651611328125
3531.618896484375,3833.70263671875
2045.365234375,2156.1650390625
3650.527587890625,3590.47802734375
3465.788330078125,3762.386962890625
3280.980224609375,3518.878173828125
3067.220703125,3276.345458984375
1112.915283203125,1372.6883544921875
3603.722412109375,3749.12451171875
2966.85498046875,2783.184326171875
3623.988525390625,4043.662841796875
3511.21484375,4149.3037109375
3792.942138671875,3766.040283203125
1915.220703125,2077.922119140625
2943.004150390625,3044.1240234375
3243.274169921875,3372.04248046875
3933.908935546875,4317.8095703125
4230.59423828125,4862.7841796875
1725.9320068359375,1993.850341796875
1105.0570068359375,1440.8656005859375
2137.8037109375,2249.5751953125
2769.983642578125,3009.081298828125
2692.08984375,2720.27685546875
1624.46337890625,2298.930908203125
2233.8955078125,2916.3681640625
2923.28955078125,3005.268798828125
2571.4580078125,2941.915771484375
1597.3729248046875,1698.6439208984375
3717.1162109375,3907.34423828125
2598.272705078125,2528.751708984375
3086.108154296875,3077.340087890625
2877.863037109375,2721.232666015625
2525.135498046875,2877.034912109375
2613.231201171875,2993.87255859375
2439.038818359375,3003.084716796875
3544.50927734375,3096.127685546875
4231.3525390625,4291.478515625
3336.057373046875,3484.749267578125
3770.125244140625,3959.93994140625
4488.3330078125,4666.4140625
2320.061279296875,2506.914794921875
1870.7591552734375,2412.01220703125
3221.009033203125,3490.578125
1629.840087890625,1867.510009765625
2532.09765625,2941.013916015625
4370.1826171875,4195.197265625
2946.175048828125,3156.438720703125
3855.119140625,3448.64404296875
2331.159423828125,2489.876220703125
3069.357421875,3358.166015625
2782.667236328125,3014.615478515625
3120.36767578125,3074.807861328125
3300.48828125,3712.43701171875
4379.90234375,4415.984375
2445.035888671875,2769.204833984375
1789.556640625,1932.6873779296875
