smi,True,Pred
['ClC1=CC=C2C(=C1)C(=O)N1CCSC21C1=CC=CC=C1'],0.7879999876022339,0.7570022344589233
['FC1=CC=C(NC2=CN=CC=C2NS(=O)(=O)C(F)(F)F)C=C1Br'],0.9240000247955322,0.9286425709724426
['FC(F)(F)[C@]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1'],1.2619999647140503,1.2576566934585571
['CCCCCC=C1CCCC1=O'],0.6299999952316284,0.5695648002624512
['CC(C)CSC1=NC(CC2=C(Cl)C=CC=C2Cl)=CC(=O)N1'],1.437999963760376,1.4900339937210083
['CCCCNCCC(O)C1=CC2=C(Cl)C=C(Cl)C=C2C2=C1C=CC(=C2)C(F)(F)F'],1.3589999675750732,1.497776484489441
['CC1=C(CC2=CC=CC=C2)N=C(NC1=O)SC1CCCCC1'],1.4739999771118164,1.5384129285812378
['CCN1C2=NC(=CC=C2N(C)C(=O)C2=C1N=CC=C2)C1=CC=C(O)C=C1'],0.9589999914169312,1.0346150398254395
['CC1=NN2C(=C1)C(NC1=CC=C3OCCOC3=C1)=NC1=CC=CN=C21'],0.9470000267028809,0.9763643741607666
['NCCN(CCN)C(=O)CC[C@H](NC(=O)[C@H](N)CC1=CC=C(C=C1)C(F)(F)F)C(=O)NC1=CC=C2N=CC=CC2=C1'],1.215999960899353,1.2395620346069336
['CCN1C2=NC(=CC(C)=C2NC(=O)C2=C1N=CC=C2)C(C)(C)C'],0.5529999732971191,0.5416396856307983
['OC(=O)C1=CN=C(S1)N(C1CCSCC1)C(=O)C1=CC=C(OC2=CC=CC=C2)C=C1'],1.194000005722046,1.2193608283996582
['CC1=CC(N)=C2C=C(NC(=O)CCC3=CC=CC=C3)C=CC2=N1'],1.0140000581741333,0.9881089329719543
['CC(CCCCN1CCN(C1=O)C1=CC=NC=C1)OC1=CC=C(C=C1)C1=CC=C(Cl)C=C1'],1.5429999828338623,1.531888484954834
['[O-][N+](=O)C1=CC=C(OCC2=C3NC(=O)C4=C(N=CC=C4)N(C4CC4)C3=NC=C2)C=C1'],0.7360000014305115,0.7016211748123169
['[2H]C1=CC=C2C(=CC=C(C#N)C2=N1)N1C[C@@H](C)O[C@@H](CN2CC3(C2)OCC2=CC(=CN=C32)N2C[C@H]3NCCO[C@@H]3C2)C1'],1.4279999732971191,1.3992047309875488
['CC(C)C1=C2C(N(C(=O)C2=NN1CC(=O)NC1CCN(CC1)C(C)=O)C1=C(C)C=CC(Cl)=C1)C1=C(C)C=C(Cl)C=C1'],1.340000033378601,1.2228196859359741
['OC(=O)\\C=C\\C1=CC=C(NC(=O)C2(CCCC2)NC(=O)C2=CC3=C(C=C2)C(C2CCCCC2)=C2N3CCCC3=C2C=CC=N3)C=C1'],1.281000018119812,1.2938594818115234
['CC(C)(NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)[C@@H](N)CC(=O)N(CCN)CCN)C1=CC(=C(F)C=C1)C(F)(F)F'],1.5490000247955322,1.5553147792816162
['CSC1=N\\C(=C\\C2=CC=CC=C2)C(C)(C)C(=O)N1'],1.6360000371932983,1.5634451150894165
['CCN1C2=NC(=CC=C2N(C)C(=O)C2=C1N=CC=C2)C1=CC=C(OC)C=C1'],0.9470000267028809,1.1066661834716797
['CNCCN1CCC(CC1)C1=CC=C2NC(=C(C(C)C)C2=C1)C1=CC=C(OC)C(OC)=C1'],1.2960000038146973,1.0620036125183105
['COC(=O)C1=CC(=CC(Cl)=C1OC)C(=CCCCC(=O)N(C)C)C1=CC(C(=O)OC)=C(OC)C(Cl)=C1'],1.2120000123977661,1.2255175113677979
['[2H]C1=CC=C2C(=CC=C(C#N)C2=N1)N1C[C@H]2N(CC3=NC(OC4CCNCC4)=CC=C23)[C@H](C)C1'],1.149999976158142,1.1147115230560303
['CC[C@@H](C)OC1=CC2=C(CC(=O)N(C2C2=CC=C(Cl)C=C2)C2=CC=C(C=C2)C(C)N2CCC(CC2)NC(C)=O)C=C1OC'],1.184000015258789,1.1082956790924072
['CCOC(=O)C1=CC=CN1S(=O)(=O)C1=C(NC=O)C=CC(Cl)=C1'],1.1660000085830688,1.1822748184204102
['CCN1C2=NC(O)=CC=C2N(C)C(=O)C2=C1N=CC=C2'],0.5699999928474426,0.5488166809082031
['CC(C)C1=C2C(N(C(=O)C2=NN1C1CCN(C)CC1)C1=C(C)C=CC(Cl)=C1)C1=C(C)C=C(Cl)C=C1'],1.4229999780654907,1.4033143520355225
['COC1=C(C=C(C=C1)C(=O)N(C)C)N1N=C2C(=O)N(C(C2=C1C(C)C)C1=C(C)C=C(Cl)C=C1)C1=C(C)C=CC(Cl)=C1'],1.3739999532699585,1.339707374572754
['CCN1N=NC(=N1)C1=CC=C(OCCC(C)CCN2CCN(C2=O)C2=CC=NC=C2)C=C1'],1.5299999713897705,1.5007883310317993
['NC1=NC(NC2=CC=CC(=C2)C(F)(F)F)=NC2=CC=CC=C12'],0.8999999761581421,0.9244842529296875
['CC1=CC(N)=C2C=C(NC(=O)C3=CC=C4C=C(C=CC4=C3)C3CC3)C=CC2=N1'],1.1779999732971191,1.1925055980682373
['C(N1N=CC2=C(N=CN=C12)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1'],1.3450000286102295,1.3258590698242188
['CCNC1=NC(NC2=CC=CC(O)=C2)=NC2=CC=CC=C12'],1.1080000400543213,1.1279523372650146
['CC1=C2C=CC(Cl)=NN2C(CCCCCOCC2=CC=CC=C2)=N1'],1.059000015258789,1.1064188480377197
['NCCN(CCN)C(=O)CC[C@@H](NC(=O)[C@@H](N)[C@H](O)C1=CC=C(C=C1)C(F)(F)F)C(=O)NC1=CC=CC(=C1)C(F)(F)F'],1.2280000448226929,1.313190221786499
['CN(C)C1=NC(N(C)C)=C2N=CN(CC3=CC=C(C)C=C3)C2=N1'],0.984000027179718,0.9921194314956665
['NC1=NC=CC(CN2C3=C(C=C(C=C3)C(F)(F)F)C(=C2C(O)=O)C2=CC=CNC2=O)=C1'],1.2009999752044678,1.172105073928833
['CCN1N=NC(=N1)C1=CC=C(OCCC(C)CCN2CCN(C2=O)C2=CC=NC=C2)C=C1'],1.5260000228881836,1.5993674564361572
['ClC1=CC=C(C=C1Cl)N=C=O'],0.8100000023841858,0.9125867486000061
['CC1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(=O)C2=C1'],0.5770000219345093,0.5495688629150391
['CC(C)S(=O)(=O)NC(=O)C1=C(C2=C3OC=CC3=CC=C2N1CC1=C(F)C=CC(F)=C1)C1=CC=CNC1=O'],1.1059999465942383,1.121767520904541
['O=C[C@H](CC1=CNC=N1)NC[C@@H]1C[C@H]2CCCC[C@@H]2CN1C(=O)C1=CC=CC=C1'],0.6110000014305115,0.652788519859314
['CCN1C2=C(C=CC(=N2)C2=CNC3=C2C=C(OC)C=C3)N(C)C(=O)C2=C1N=CC=C2'],0.8199999928474426,0.8669370055198669
['CC[C@@H](C)OC1=CC2=C(CC(=O)N(C2C2=CC=C(Cl)C=C2)C2=CC=C(C=C2)N(C)CC2CCCNC2)C=C1OC'],0.781000018119812,0.7476382255554199
['O=C1N2CCCO[C@]2(C2=CC=CC=C12)C1=CC=CC=C1'],1.309999942779541,1.3109276294708252
['CCC1=C(C)N=C(OC)C(CN2C(=O)C3=CC=CC=C3C2=O)=C1'],0.13500000536441803,0.09218978881835938
['CCC1=C(C)NC(=O)C(NCC2=NC3=C(O2)C(Cl)=CC=C3Cl)=C1'],1.0149999856948853,1.10018641948699951
['NC(CC(=O)N[C@H](CC1=CC=C(C=C1)C(F)(F)F)C(=O)NC1=CN=C2C=CC=CC2=C1)C1CCCNC1'],1.437999963760376,1.2894024848937988
['CC1=CC(Cl)=C(C=C1)N1N=CC=C1SCC(=O)NC1=CC=C(C=C1Cl)C1=CC=C(CC(O)=O)C=C1'],1.465999960899353,1.4931402206420898
['COC(=O)CCC\\C=C\\C1=CC(C)=C(OC)C(=C1)C(=O)OC'],1.4869999885559082,1.4032688856124878
['NCCN(CCN)C(=O)C[C@H](N)C(=O)N[C@@H]([C@H](O)C1=CC=C(C=C1)C(F)(F)F)C(=O)NCC1=CN=CC(=C1)C(F)(F)F'],1.347000002861023,1.355695128440857
['COC1=CC=C(C=C1)C1=C2/N\\C(\\C=C2)=C/C2=N/C(/C=C2)=C(\\C2=CC=C(N2)\\C=C2\\C=CC\\1=N2)C1=CC(OC)=C(OC)C(OC)=C1'],0.9020000100135803,0.8802158832550049
['FC1=CC=CC(F)=C1CN1C2=C(N=C1C1=C(F)C=CC=C1F)C(Br)=CC=C2'],1.3240000009536743,1.1924102306365967
['NC(=O)C1=CC=[N+](CC2=C(N3C(SC2)C(NC(=O)C(C2=CC=CC=C2)S([O-])(=O)=O)C3=O)C([O-])=O)C=C1'],1.1770000457763672,1.386143684387207
['COC1=CC=CC(NC2=CN=CC=C2NS(=O)(=O)C(F)(F)F)=C1'],0.9290000200271606,0.9240108728408813
['NCC(=O)NCCN(CCNC(=O)CN)C(=O)C[C@H](NC(=O)CN)C(=O)N[C@@H](CC1=CC=C(C=C1)C(F)(F)F)C(=O)NC1=CC=CC(=C1)C(F)(F)F'],1.4859999418258667,1.4481432437896729
['CC(C)NC1=C(N=CC=C1)N1CCN(CC1)C(=O)C1=CC2=CC(C)=CC=C2N1'],1.4190000295639038,1.446507453918457
['CSC1=C(C(C)=C(S1)C1=NC(C)=CS1)C1=CC=NC(SCC(=O)NC2=CC=CC=C2Cl)=N1'],1.152999997138977,1.0158114433288574
['CN1C2=C(N(CCCC(=O)NC3=CC=C(C=C3)C3=CSC=C3)C=N2)C(=O)N(C)C1=O'],1.25,1.2886977195739746
['OC(=O)C1=CC(COC2=CC=C(C=C2)C2=NC3=CC(=CC=C3N2C2CCCCC2)C(O)=O)=C(C=C1)C1=CC=C(Cl)C=C1'],0.9860000014305115,1.335038423538208
['CC1=CC=C(NC2=CN=CC=C2NS(=O)(=O)C(F)(F)F)C=C1Br'],0.9309999942779541,0.8925238847732544
['COC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC(=C(OC)C=C1)C1=C2OC(=CC(=O)C2=C(O)C=C1O)C1=CC=C(O)C=C1'],0.9559999704360962,0.9233689308166504
['OC(=O)C(=O)\\C=C(/O)C1=CC(OCCCC#N)=CC=C1'],1.059999942779541,1.0414648056030273
['ClC1=C(Cl)C=C2C(=C1)C(=O)N1CCSC21C1=CC=CC=C1'],0.8379999995231628,0.8951955318450928
['CC1=C(Cl)C(NC(=O)[C@H](CCC2=CC=CC=C2)NC(=O)[C@@H](N)CC(=O)N(CCN)CCN)=CC=N1'],1.2330000400543213,1.3805186748504639
['NC1=C(C=C(Cl)C=C1)S(=O)(=O)N1C=CC=C1C(=O)OCC=C'],0.9679999947547913,0.96476811170578
['NCCN(CCN)C(=O)C[C@H](N)C(=O)N[C@H](CC1=CC=C(C=C1)C(F)(F)F)C(=O)NC1=CC(=CC(=C1)B(O)O)C(F)(F)F'],1.3200000524520874,1.4266915321350098
['ClC1=CC=C2NC(=O)N(CC3=CC=CC4=C3C=CC=C4)C2=C1'],1.5549999475479126,1.4996142387390137
['O=C(NC1=CC=C(C=C1)C1=NCCN1)C1=CC=C2C(C=CC=C2C2=CC=CC=C2)=C1'],1.0520000457763672,1.0015590190887451
['CNC(=O)C1=C(SC2=CC=CC=C2)C2=CC(Cl)=CC=C2N1'],0.9039999842643738,0.897549033164978
['NC1=CC=CC(=C1C#N)S(=O)(=O)C1=CC=CC(Br)=C1'],1.0329999923706055,1.022848129272461
['COC1=CC=C(CNC2=NC3=CC=CC=C3C(=N2)N2CCCC2)C=C1'],0.8450000286102295,0.7450473022460938
['NCCN(CCN)C(=O)CC[C@H](N)C(=O)N[C@H](CC1=CC=C(C=C1)C(F)(F)F)C(=O)NC1=CC(=C(C=C1)B(O)O)C(F)(F)F'],1.3509999513626099,1.3247531652450562
['CCN(CC)C(=O)C1=CC(=O)C(O)=C(O1)C(O)=O'],1.4229999780654907,1.4420192241668701
['CC1=CC(=CC(C)=C1)C(=O)NCCC1=CNC2=CC(O)=CC=C12'],1.184999942779541,1.228210687637329
['O=C1NSC2=CC=CC=C12'],0.628000020980835,0.655200719833374
['FC1=CC2=C(NC(=O)[C@](C#CC3CC3)(N2CC=C)C(F)(F)F)C=C1'],1.159000039100647,1.5070112609863281
['CC1=C2C=CC(=NN2C(CCCCCCC(=O)C2=CC=CC=C2)=N1)N1C=CC=N1'],1.0169999599456787,1.2766639709472656
['NC1=C(C#N)C(C2=CC=NC=C2)C2=C(O1)C1=C(NC2=O)C=CC=C1'],0.8830000162124634,0.8968824744224548
['CNC1=NC(OC)=C(C=N1)C1=NC2=C(C(N(C2=O)C2=CN(C)C(=O)C(Cl)=C2)C2=CC=C(C=C2)[N+]#[C-])N1C(C)C'],0.9610000252723694,0.9428468942642212
['NC(=O)C1=C(N=CN1)C1=CC(Cl)=CC=C1'],1.49399995803833,1.5134787559509277
['C=CCOCC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1'],0.5870000123977661,0.6528235149383545
['CCC1=C(C)NC(=O)C(NCC2=NC3=C(O2)C=C(C)C=C3)=C1'],1.4819999933242798,1.018673062324524
['COC1=CC(O)=C(C=C1)[C@@H]1COC2=C(C1)C=CC(O)=C2'],1.1979999542236328,1.054829716682434
['FC1=CC=C(C=C1)N1C=C(C2CCNCC2)C2=C1C=CC(Cl)=C2'],1.184000015258789,1.2912478733062744
['CC(C)SC1=NC(=CC(=O)N1)[C@@H](C)C1=CC=CC=C1'],1.38100004196167,1.4546420574188232
['CCN1C2=C(C=C(C)C=N2)N(C)C(=O)C2=C1N=CC=C2'],0.5889999866485596,0.5992123961448669
['FC(F)(F)[C@@]1(C#CC2CC2)[C@@H](OCC2CC2)C(=O)NC2=C1C=C(Cl)C=C2'],1.3450000286102295,1.1673765659332275
['COC1=CC2=C(N=C(N=C2C=C1OCC1=CC=CC=C1)N(C)C)N1CCNCC1'],1.0540000200271606,1.317662763595581
['CC[C@@H](C)OC1=CC2=C(CC(=O)N([C@H]2C2=CC=C(Cl)C=C2)C2=CC=C(C=C2)N(C)C[C@H]2CC[C@@H](CC2)N(C)C)C=C1OC'],0.5130000114440918,0.4297696053981781
['COC1=C(C=C(Cl)C=C1)S(=O)(=O)NC1=CC=C(C=C1)C(O)=O'],1.3869999647140503,1.5895594882965088
['COC1=CC=C2C=C(C=CC2=C1)[C@H](C)C(=O)NC1=CC=C2N=C(C)C=C(N)C2=C1'],1.3860000371932983,1.323447847366333
['CCOC(=O)C1=CC(COC2=CC=CC=C2)=CN1S(=O)(=O)C1=C(N)C=CC(Cl)=C1'],0.9269999861717224,0.9545682454109192
['COC1=CC=C2C=C(NC2=C1)C(=O)N1CCN(CC1)C1=C(NC(C)C)C=CC=N1'],1.3869999647140503,1.4985576343536377
['FC1=CC=CC(F)=C1CCNC(=S)NC1=CC=C(Br)C=N1'],0.5230000019073486,0.5126914381980896
['CCC1=C(C)NC(=O)C(NCC2=C(N)C=CC=C2)=C1'],1.7039999961853027,1.749983549118042
['CN1N=C(C2=CN=C(N)N=C12)C1=CN=C(OCC23CCC(N)(CC2)CC3)C(C)=C1'],0.515999972820282,1.3709361553192139
['FC(F)(F)[C@]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1'],1.253999948501587,1.2534211874008179
['NC1=CC2=C(C=C1)C(=O)C1=CC=CC=C1C2=O'],0.996999979019165,0.9918976426124573
['COC(=O)CCCCCC1=CC(C)=C(OC)C(=C1)C(=O)OC'],1.281000018119812,1.1469123363494873
['CC1=CN(\\C=C2/CC2(F)CO)C(=O)NC1=O'],0.9470000267028809,0.9721761345863342
['CC(C)NC1=C(N=CC=C1)N1CCN(CC1)C(=O)C1=CC2=CC=C(O)C=C2N1'],1.4789999723434448,1.2404292821884155
['COC1=C(C=C(C=C1)N1CCC(=O)NC1=O)C(C)(C)C'],1.3919999599456787,1.3837178945541382
['CC(C)C1=CC=CC(=C1)C12SCCN1C(=O)C1=CC=CC=C21'],0.8299999833106995,0.8902002954483032
['NCCN(CCN)C(=O)CC[C@H](N)C(=O)N[C@H](CCC1=CC(=CC(=C1)B(O)O)C(F)(F)F)C(=O)NC1=CC=C2N=CC=CC2=C1'],0.8379999995231628,0.8083703517913818
['COC(=O)CCCC=C(C1=CC(C(=O)OC)=C(OC)C(C)=C1)C1=CC(C)=C(OC)C(=C1)C(=O)OC'],1.2970000505447388,1.3127368688583374
['NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=NN1C1=CC=CC=C1'],0.5950000286102295,0.523226261138916
['C[C@H]1CN2C(=S)NC3=CC(Cl)=CC(CN1CC=C(C)C)=C23'],0.9399999976158142,0.9871451258659363
['CN1C2=CC(C)=C(C)C=C2OC2=NC=C(N)C=C2C1=O'],0.9990000128746033,0.9357840418815613
['CCC1=C(C)NC(=O)C(NCC2=CC3=C(S2)C=CC=C3)=C1'],1.3530000448226929,1.364428997039795
['FC1=C(CC2=NNC3=C2C=CN=N3)C=CC(Br)=C1OC1=CC(=CC(Cl)=C1)C#N'],0.796999990940094,0.8845123648643494
['CC1=CC=C2NC(=O)O[C@](C#CC3CC3)(C2=C1)C(F)(F)F'],1.3109999895095825,1.3362481594085693
['O=C(OC1CC2CC3C[C@H](C1)N2CC3=O)C1=CNC2=CC=CC=C12'],0.765999972820282,0.7260496020317078
['O=C(NC12CC3CC(CC(C3)C1)C2)C1=NC=C2NC(=NC2=C1)C1=CC=C(NC(=O)C23CC4CC(CC(C4)C2)C3)C=C1'],1.2380000352859497,1.2834745645523071
['CN1N=C(C2=CN=C(N)N=C12)C1=CC=C(OCC23CCC(N)(CC2)CC3)C(F)=C1'],1.2769999504089355,1.2742841243743896
