smi,True,Pred
['NCCN(CCN)C(=O)CC[C@H](N)C(=O)N[C@H](CCC1=CC=C(C=C1)C(F)(F)F)C(=O)NC[C@H]1OB(O)C2=CC=CC=C12'],1.5089999437332153,1.2904880046844482
['COC1=CC2=C(C=C1OC)C(=O)C(=CN2CCC1=CC=CC=C1)C(=O)C1=CC=C(C)C=C1'],0.6729999780654907,0.8934279680252075
['FC1=C2C(NC(=O)N[C@@]2(C#CC2CC2)C(F)(F)F)=CC=C1'],1.3509999513626099,1.3056764602661133
['CC1=C(CSCC2=CC=CC=C2)N2C=CC(C)=CC2=N1'],1.2619999647140503,1.20139479637146
['CN1C(C2=COC=C2)=C(C2CCCC2)C2=C1C(O)=C(C=C2)C(O)=O'],0.996999979019165,0.9841725826263428
['CN(C)C1=C2N=CN(CC3=CC=C(C)C=C3)C2=NC(Cl)=N1'],1.437000036239624,1.4558242559432983
['OCC1=CC=C(O1)C1=NC2=C(C=CC(=C2)C(O)=O)N1C1CCCCC1'],1.4249999523162842,1.3850542306900024
['NCCN(CCN)C(=O)C[C@H](N)C(=O)N[C@@H](CCC1=CC=CC=C1)C(=O)NC1=CC=C(OC(F)F)C=C1'],1.6230000257492065,1.620019555091858
['CC1=NC(CCN2CCC(CC2)C(=O)C2=CC=C(NS(C)(=O)=O)C=C2)=CC=C1'],0.47099998593330383,0.9982705903053284
['CS(=O)(=O)NC1=CC2=C(NC(=NS2(=O)=O)C2=C(O)N3N=CC=C3N(CC3=CC=CC=C3)C2=O)C=C1'],0.9800000190734863,0.9878529906272888
['NCC1(N)CCN(C1)C(=O)C[C@H](N)C(=O)N[C@H](CC1=CC=C(C=C1)C(F)(F)F)C(=O)NC1=CC=C2N=CC=CC2=C1'],1.597000002861023,1.622909426689148
['NCC(O)(CN)CNC(=O)CC[C@H](N)C(=O)N[C@H](CCC1=CC=C(C=C1)C(F)(F)F)C(=O)NC1=CC(=CC(=C1)B(O)O)C(F)(F)F'],1.3320000171661377,1.3653738498687744
['CCC(=O)C1=CC=C(F)C([C@@H]2C[C@@H]2NC(=O)NC2=NC=C(Cl)C=C2)=C1O'],0.5540000200271606,0.899882435798645
['CCOC(=O)NCCC=C(C1=CC(C(=O)OC)=C(OC)C(C)=C1)C1=CC(C)=C(OC)C(=C1)C(=O)OC'],1.3009999990463257,1.2686296701431274
['O=C(NC1=CC=C(C=C1)C1=NC2=CC(NC(=O)C34CC5CC(CC(C5)C3)C4)=NC=C2N1)C12CC3CC(CC(C3)C1)C2'],1.0260000228881836,1.0413768291473389
['CC1=CC(N)=C2C=C(NC(=O)CCC3=CC=CC=C3)C=CC2=N1'],1.0140000581741333,0.9881089329719543
['CC(CCCCN1CCN(C1=O)C1=CC=NC=C1)OC1=CC=C(C=C1)C1=CC=C(Cl)C=C1'],1.5499999523162842,1.5208587455749512
['OC1=C(C=C(Cl)C=C1Cl)C(=O)NC1=CC=C(Cl)C(Cl)=C1'],1.1360000371932983,1.192086935043335
['NC(CC1=CC(Cl)=C(O)C=C1)C(O)=O'],1.4170000553131104,1.2423773860931396
['CC[C@@H]1O[C@@](C#CC2CC2)(C2=CC(Cl)=CC=C2NC1=O)C(F)(F)F'],1.3930000066757202,1.4360872173309326
['CC[C@H](C)SC1=NC(CC2=CC(Cl)=CC=C2)=CC(=O)N1'],1.4559999704360962,1.4822733402252197
['CCN1C2=C(C=C(C)C=C2OC2=NC=CC=C2C1=O)C#N'],1.152999997138977,1.1470386981964111
['CC1=CC=C2N(CC3=C(F)C=CC(F)=C3)C(C(=O)NS(=O)(=O)C3CC3)=C(C2=C1)C1=CC=CNC1=O'],1.1679999828338623,1.1538197994232178
['CC(C)CCN1N=C(N2CCCC2)C(O)=C(C1=O)C1=NS(=O)(=O)C2=C(N1)C=CC(OS(C)(=O)=O)=C2'],0.7020000219345093,0.7240438461303711
['CCOC1=C(CCNC(=S)NC2=CC=C(Br)C=N2)C(F)=CC=C1'],0.492000013589859,0.48749610781669617
['CCC(O)C1=CN(C2=C1C=C(Cl)C=C2)C1=CC=C(F)C=C1'],1.0269999504089355,1.0465115308761597
['CC1=CC(N)=C2C=C(NC(=O)\\C=C\\C3=C(Cl)C=CC=C3Cl)C=CC2=N1'],1.1319999694824219,1.1260824298858643
['C[C@H](\\N=C(/S)NC1=CC=C(NC(=O)C2=CSN=N2)N=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F'],1.065000057220459,1.1188185214996338
['COC1=CC2=C(C=C1)C1=C(C3CCCCC3)C3=C(C=C(C=C3)C(=O)NS(=O)(=O)N(C)CCCCN(C)C(=O)CO2)N1C'],1.0750000476837158,1.067346215248108
['CCN(C1CCN(CC1)C(=O)C1=CC2=C(N1)C=CC(NS(C)(=O)=O)=C2)C1=C(NC(C)(C)C)C=CC=N1'],1.2050000429153442,1.2808191776275635
['FC1=CC=C2NC(=O)O[C@](C#CC3CC3)(C2=C1F)C(F)(F)F'],1.25,1.2008474588394165
['CCN1C2=NC(=CC=C2N(C)C(=O)C2=C1N=CC=C2)C1=CNN=C1'],0.7979999780654907,0.8554512453079224
['CC(C)(C)C1=CC=C(CN2C(=O)C(=C(O)C3=CC=CC=C23)C2=NS(=O)(=O)C3=C(N2)C=CC=C3)C=C1'],0.6499999761581421,0.6087999939918518
['COC1=CC=C(C=C1)N1N=C(C(=O)NCC(=O)NC2=NC=CS2)C2=C(C=CC=C2)C1=O'],0.9070000052452087,0.9249305725097656
['CCC1=C(C)NC(=O)C(NCC2=CN=CC=C2)=C1'],1.2979999780654907,1.282556176185608
['OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1'],0.9800000190734863,1.0189270973205566
['CC(\\N=C(/S)NC1=CC=C(NC(=O)C2=CC=CC=C2F)C=C1C)C1=CC=C(F)C=C1'],0.8230000138282776,0.7878550291061401
['O=C1N2CCS(=O)(=O)C2(C2=CC=CC=C12)C1=CC=CC=C1'],1.3320000171661377,1.2890655994415283
['CCN1C2=NC=CC=C2N(C)C(=O)C2=C1N=CC(CO)=C2'],0.6140000224113464,0.5766355991363525
['COC(=O)C1=CC(=CC(Br)=C1OC)C(=CCCCC(=O)OC(C)C)C1=CC(C(=O)OC)=C(OC)C(Br)=C1'],1.2899999618530273,1.3061174154281616
['CC(NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)[C@@H](N)CC(=O)N(CCN)CCN)C1=CC(=C(F)C=C1)C(F)(F)F'],1.315000057220459,1.3276960849761963
['CN(C)CCCN1CC(=O)N2C(C3=CC=CN3N(C)C3=C2C=CC=C3)C1=O'],1.312000036239624,1.1973828887939453
['NC(=O)C1=C(N=C(N)S1)C1=CC(Cl)=CC=C1'],1.5240000486373901,1.4827184677124023
['CCOC1=CC=C(Cl)C(C2CC2NC(=O)NC2=CC=C(Cl)C=N2)=C1F'],1.2649999856948853,1.296412706375122
['CC(\\N=C(/S)NC1=CC=C(NC(=O)C2=CC=C3C=CC=CC3=N2)C=C1)C1=CC=C(F)C=C1'],0.8119999766349792,0.8982291603088379
['CC(\\N=C(/S)NC1=CC=C(NC(=O)C2=CC=CC=C2F)C(=C1)C#N)C1=CC=C(F)C=C1'],1.4040000438690186,1.3618743419647217
['BrC1=CC=C(CCC(=O)NC2=CC=C(C=C2)C2=NCCN2)C=C1'],1.3769999742507935,1.3255535793304443
['n*'],1.8849999904632568,0.92928147315979
['CCOC(=O)C=CC(=O)OCC'],1.2610000371932983,1.288398027420044
['CC1=CC(Cl)=C(C=C1)N1N=NC=C1SCC(=O)NC1=CC=C(C=C1Cl)C1=CC=C(CC(O)=O)C=C1'],1.475000023841858,1.4858283996582031
['CC[C@H](CCC\\C=C(\\C1=CC(Cl)=C(OC)C(CO)=C1)C1=CC(Cl)=C(OC)C(C=O)=C1)C1OCCO1'],0.9860000014305115,0.859260618686676
['CCOC1=C(Cl)C(CCNC(=O)NC2=CC=C(Br)C=N2)=C(F)C=C1'],1.1990000009536743,1.1715296669006348
['C[C@@H]1CN(C[C@@H]2CN(CCC3=CC=C(N=C3)N3C[C@@H](N)[C@@H](F)C3)CCN12)C1=CC=C(C#N)C2=NC=CC=C12'],1.1670000553131104,1.140399694442749
['N#CC1=CC=CC(=C1)C(N1CCN(CC1)C1=C2C=NN(C2=NC=N1)C1=CC=CC=C1)C1=CC=CC=C1'],0.7549999952316284,0.7932215332984924
['O=C(NC1=CC=C(C=C1)C1=CC=CC=C1)[C@@H]1CCCN1C1=CC=C(C=C1)N1C=CN=C1'],1.121000051498413,1.1625723838806152
['CC1=C(CC2=CC=CC=C2)NC(=S)NC1=O'],0.8679999709129333,1.1555367708206177
['CC1=CC=CN2C(CSCC3=CC=CC=C3)=CN=C12'],1.3049999475479126,1.3563535594940186
['CC1=CC=C(\\C=C\\C2=NC3=CC=C(C=C3S2)C2=NCCN2)C=C1'],1.2450000047683716,1.2739297151565552
['COC1=CC2=C(N=C(NCC3=CC=C(F)C=C3)N=C2C=C1OCCCN1CCCC1)N1CCN(CC1)C1CCCC1'],0.8489999771118164,0.8696562051773071
['O=C1N2CCS[C@@]2(C2=CC=CO2)C2=CC=CC=C12'],0.9729999899864197,1.0008107423782349
['OCC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1'],0.460999995470047,0.4644956588745117
['CC(C)C1=C2C(N(C(=O)C2=NN1CCO)C1=C(F)C(Cl)=CC=C1)C1=C(C)C=C(Cl)C=C1'],1.3799999952316284,1.3908635377883911
['CCC1=C(C)N=C(OC)C(=C1)C(=O)CN1C(=O)C2=CC=CC=C2C1=O'],0.8989999890327454,0.8378273844718933
['CCCCCCSC1=C2N=CN(\\C=C3\\CC3(CO)CO)C2=NC(N)=N1'],1.2130000591278076,1.2404452562332153
['COC1=CC2=C(C=C1)C(OCC1=NN=C3C=CC(=NN13)C1=CC=CC(F)=C1)=CC=N2'],0.9359999895095825,0.8829609155654907
['CN1CCN(CC1)C1=CC=C(C=C1)C1=NC2=C(CCCC2)C(NCCN2CCOCC2)=N1'],1.312000036239624,1.310288906097412
['COC(=O)C1=CC(=CC(Cl)=C1OC)C(=CCCNC(C)=O)C1=CC(C(=O)OC)=C(OC)C(Cl)=C1'],1.0579999685287476,1.1053359508514404
['CCN1C2=NC=CC=C2N(C)C(=O)C2=C1N=CC=C2'],0.6200000047683716,0.6102929711341858
['CCC1=C(N(N=C1CCO)C1=CC=CC=C1)C1=CC=CC=C1'],1.253000020980835,1.1263428926467896
['COC1=C(C=CC=C1)N1N=C2C(=O)N(C(C2=C1C(C)C)C1=C(C)C=C(Cl)C=C1)C1=C(C)C=CC(Cl)=C1'],1.3509999513626099,1.3778815269470215
['CS(=O)(=O)NC1=CC2=C(NC(=CS2(=O)=O)C2=C(O)C3=CC=CC(F)=C3N(CC3=CC=C(F)C=C3)C2=O)C=C1'],0.7110000252723694,0.7211180925369263
['CC(C)NC1=C(N=CC=C1)N(C1CC1)C1CCN(CC1)C(=O)C1=CC2=C(N1)C=CC(NS(C)(=O)=O)=C2'],1.2710000276565552,1.264359474182129
['COC1=C(C=CC(NC(=O)C2=CC=C(C=C2)C2=CC=C(C=C2)C(=O)NC2=CC(OC)=C(C=C2)[N+](C)(C)C)=C1)[N+](C)(C)C'],0.44999998807907104,0.4331905245780945
['OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O'],0.9929999709129333,0.99153733253479
['[O-][N+](=O)C1=CC=C(\\C=C2/SC(=S)N(NS(=O)(=O)C3=CC=CC=C3)C2=O)C=C1'],0.7730000019073486,0.7241897583007812
['CCN1C2=NC(N)=CC=C2N(C)C(=O)C2=C1N=CC=C2'],0.4749999940395355,0.46147266030311584
['CC1=NC=C(N1CCOC(C1=CC=CC=C1)C1=CC=C(F)C=C1)[N+]([O-])=O'],1.2419999837875366,1.0147038698196411
['CN(C)C(=O)CN1C2=C(C=CC(=C2)C(O)=O)C(C2CCCCC2)=C1C1=CC=NC=C1'],1.0440000295639038,1.0777556896209717
['COC1=CC(=CC=C1)S(=O)C1=C(C#N)C(N)=CC=C1'],0.9129999876022339,0.8416438007354736
['CCC1=C(C)NC(=O)C(NCC2=C(C=CC=C2)[N+]([O-])=O)=C1'],0.05299999937415123,-0.01217740774154663
['COC1=C(C=C(C=C1)S(=O)(=O)NC1=CC=CC=C1C(O)=O)C(C)(C)C'],1.2480000257492065,1.1956944465637207
['CC1CC(C)=CC(C)C1CO'],2.6549999713897705,2.2782769203186035
['CSC1=NC(=CC(=O)N1)[C@@H](C)C1=C(F)C=CC=C1F'],1.4129999876022339,1.3957633972167969
['NCCN(CCN)C(=O)NC[C@H](N)C(=O)N[C@@H]([C@H](O)C1=CC=C(C=C1)C(F)(F)F)C(=O)NC1=CC=C2N=CC=CC2=C1'],1.5299999713897705,1.4072368144989014
['NCCN(CCN)C(=O)C[N+]1=CN(CC(=O)N[C@H](CC2=CC=C(C=C2)C(F)(F)F)C(=O)NC2=CC=C3N=CC=CC3=C2)C=C1'],1.562999963760376,1.5782943964004517
['CC1=CC=C(SC2=C(C#N)C(N)=CC=C2)C=C1'],0.7039999961853027,0.7697129249572754
['FC1=C(C=CC=C1)C(=O)CCNC(=O)NC1=CC=C(Br)C=N1'],0.5180000066757202,0.5414277911186218
['CC1=CC=CC2=C1N=C(NS2(=O)=O)C1=C(O)C2=CC=CN=C2N(CC2=CC=CC=C2)C1=O'],0.8989999890327454,0.7196036577224731
['FC1=CC=C2NC(=O)NC(C#CC3CC3)(C2=C1F)C(F)(F)F'],1.2059999704360962,1.2068099975585938
['CCCCC\\C(C=O)=C\\C1=CC=CC=C1'],1.1319999694824219,1.0446009635925293
['OC(=O)C(=O)\\C=C(/O)C1=C(OCCCC#N)C=CC=C1'],0.5799999833106995,0.5262962293624878
['CC(C)(C)NC(=O)C(N(C(=O)C1=CC=CO1)C1=CC=C(C=C1)C(C)(C)C)C1=CC=NC=C1'],1.3389999866485596,1.3623231649398804
['CC(C)OC1=CC=C(CN(C)C(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)N(CCN)CCN)[C@H](O)C2=CC=C(C=C2)C(F)(F)F)C=C1'],0.8650000095367432,0.863162100315094
['CO\\N=C(\\C(=O)NC1C2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)C1=CC=CO1'],0.6779999732971191,0.6736581325531006
['COC1=CC=C(\\C=C\\C2=CC(OC)=CC(OC)=C2\\C=C\\C(=O)N(CC(C)C)CC(C)C)C=C1'],1.3140000104904175,1.290593147277832
['COC1=CC2=C(C=C1OC(C)C)[C@@H](N(C(=O)C2)C1=NC=C(C=C1)N(C)CC1CCC(CC1)N1CCNC(=O)C1)C1=CC=C(Cl)C=C1'],0.9789999723434448,0.9334444999694824
['NC1=C2C=C(NC(=O)CCC3=CC=CC=C3)C=CC2=NC2=C1CCCC2'],0.8349999785423279,0.7870403528213501
['CCCN1C2=CC(C)=C(C)C=C2OC2=CC=C(N)C=C2C1=O'],0.9509999752044678,0.9089295864105225
['COC1=CC=C(C=C1)S(=O)(=O)\\N=C1/SC(=C(C)N1C)C(C)(C)C'],1.0980000495910645,1.1286134719848633
['BrC1=CC=C(OCCCCCCN2CCN(C2=O)C2=CC=NC=C2)C=C1'],1.36899995803833,1.3930423259735107
['CCCCOC(=O)C=C'],1.440999984741211,1.3515989780426025
['FC1=CC=CC(F)=C1CN1C2=C(N=C1C1=C(F)C=CC=C1F)C(Cl)=CC=C2'],1.3259999752044678,1.1768860816955566
['O=C1N2CCSC2(C2=CC=CN2)C2=CC=CC=C12'],0.546999990940094,0.5902944803237915
['COC(=O)CCCC=C(C1=CC(Cl)=C(OC)C(=C1)C(=O)OC)C1=CC(Cl)=C(OC)C(=C1)C(=O)OC'],1.2350000143051147,1.2590441703796387
['CCN1C2=C(C=CC(=N2)C2=CNC3=C2C=CN=C3)N(C)C(=O)C2=C1N=CC=C2'],0.9729999899864197,0.9966166114807129
['CCOC(=O)CN1C2=C(C=CC=C2)S(=O)(=O)N2C=CC=C2C1=O'],1.1990000009536743,1.1882718801498413
['FC(F)(F)S(=O)(=O)NC1=CC=NC=C1NC1=CC=CC(=C1)C#N'],0.9319999814033508,0.9518421292304993
['CN(CCNC(=O)C1=CC=C(C=C1)C(F)(F)F)C(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)N(CCN)CCN)[C@H](O)C1=CC=C(C=C1)C(F)(F)F'],1.4249999523162842,1.3868603706359863
['C[C@H](N1C=NC2=C1C(=O)N(C)C(=O)N2C)C(=O)NC1=CC=C(C=C1)C1=CSC=C1'],1.527999997138977,1.591389980316162
['CN1CCN(CC1)C1=CC=C(C=C1)C1=NC2=C(CCN2CCCN2CCCC2)C(C)=N1'],1.1100000143051147,1.109602928161621
['O=C1NC2=C(COC3=CC=CC=C3)C=CN=C2N(C2CC2)C2=C1C=CC=N2'],0.5820000171661377,0.5999476003646851
['FC1=CC=C(CCNC2=NC=NC3=NC(C4=CC=CC=C4)=C(N=C23)C2=CC=CC=C2)C=C1'],0.7070000171661377,0.6510860824584961
['CC[N+]1=CC=C(NC2=CC=C(NC(=O)C3=CC=C(NC4=C5C=C(C=CC5=[N+](CC)C=C4)[N+]([O-])=O)C=C3)C=C2)C=C1'],1.0329999923706055,1.0241740942001343
['NCC(O)(CN)CNC(=O)CC[C@H](N)C(=O)N[C@H](CCC1=CC=C(C=C1)C(F)(F)F)C(=O)NC1=CC(=CC(=C1)B(O)O)C(F)(F)F'],1.5290000438690186,1.3955785036087036
['OC(=O)C1=C(C2=C(C=C(F)C3=C2OC=C3)N1CC1=C(F)C=C2NC=NC2=C1)C1=CC=CNC1=O'],1.2029999494552612,1.2658979892730713
['CN1C=NC2=CC(NC(=O)\\C=C\\C3=CC=CC=C3Cl)=CC=C12'],1.437999963760376,1.2371240043640137
['CN(C1CCN(CC1)C(=O)C1=CC2=C(N1)C=CC(NS(C)(=O)=O)=C2)C1=C(NC2(C)CC2)C=CC=N1'],1.2549999952316284,1.26914644241333
['CCC(C)(C)NC(=O)C(N(C(=O)CN1N=NC2=C1C=CC=C2)C1=CC=C(NC(C)=O)C=C1)C1=CN(C)C=C1'],1.621000051498413,1.634853482246399
['CC1=CSC(NC(=S)NCCC2=CC=CC=C2)=N1'],0.7099999785423279,0.6931931376457214
['O=C1NC(SC2CCCC2)=NC(CC2=CC=CC=C2)=C1'],1.38100004196167,1.399146556854248
['CC1=CC=C(S1)C(=O)N(CCCN1C=CN=C1)C1=NC2=C(C)C=C(Cl)C=C2S1'],0.9860000014305115,1.187445878982544
['CC(C)N1C2=CC(C)=C(C)C=C2OC2=NC=C(N)C=C2C1=O'],1.0410000085830688,0.9936403632164001
['CCC(C1=CC=CC=C1)C1=CC(=O)NC(SC2CCCCC2)=N1'],1.4010000228881836,1.5259784317016602
['O=C1N(CC2=CC=CC=C2)S(=O)(=O)N(COCC#C)C2=CC=CC=C12'],1.1239999532699585,1.1964590549468994
['CCCC#CC1(OC(=O)NC2=CC=CC(F)=C12)C(F)(F)F'],1.3830000162124634,1.3875049352645874
['CN(C[C@@H](O)C1=CC=CC=N1)CC1=CC2=C(O1)N(C)C=C(C(=O)NCC1=CC=C(Cl)C=C1)C2=O'],1.8140000104904175,1.8731008768081665
['COC1=CC2=C(C=C1OC(C)C)[C@@H](N(C(=O)C2)C1=CC=C(C=C1)N(C)C[C@H]1CC[C@@H](CC1)N1CCN(CC1)C(C)=O)C1=CC=C(Cl)C=C1'],0.7059999704360962,0.6718733310699463
['CSC1=NC(C(C)C2=C(F)C=CC=C2F)=C(C)C(=O)N1'],1.5499999523162842,1.5586442947387695
['ClC1=CC(OC(=O)C2=CC3=CC=CC=C3O2)=CN=C1'],1.5540000200271606,1.5461806058883667
['CC(C)NC1=C(N=CC=C1)N(C)C1CCN(CC1)C(=O)C1=CC2=C(N1)C=C(OCCOCCOCCO)C=C2'],1.4190000295639038,1.3442318439483643
